,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,161,11,0,0,161,23,0,0
5,5,152,14,1,0,152,29,3,0
6,6,149,14,2,0,149,29,6,0
7,7,141,18,2,0,141,37,6,0
8,8,131,22,2,0,131,46,6,0
9,9,131,20,3,0,131,42,10,0
10,10,127,20,4,0,127,43,13,0
11,11,121,23,4,0,121,49,13,0
12,12,109,27,5,0,109,56,17,0
13,13,104,29,5,0,104,61,17,0
14,14,97,32,5,0,97,68,17,0
15,15,91,32,7,0,91,67,24,0
