,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,179,2,0,0,179,4,0,0
3,3,173,5,0,0,173,10,0,0
4,4,161,11,0,0,161,22,0,0
5,5,152,15,0,0,152,31,0,0
6,6,149,16,0,0,149,34,0,0
7,7,143,17,1,0,143,37,3,0
8,8,135,17,3,0,135,38,10,0
9,9,133,18,3,0,133,40,10,0
10,10,129,18,4,0,129,41,13,0
11,11,123,21,4,0,123,47,13,0
12,12,112,23,6,0,112,51,20,0
13,13,106,26,6,0,106,57,20,0
14,14,98,30,6,0,98,65,20,0
15,15,92,30,8,0,92,65,26,0
