,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,8,0,0,167,17,0,0
4,4,151,13,2,0,151,27,6,0
5,5,137,20,2,0,137,41,6,0
6,6,133,19,4,0,133,39,12,0
7,7,124,23,4,0,124,48,12,0
8,8,115,26,4,0,115,57,12,0
9,9,115,26,4,0,115,57,12,0
10,10,111,28,4,0,111,61,12,0
11,11,105,28,4,1,105,63,12,4
12,12,94,27,7,1,94,62,24,4
13,13,90,26,9,1,90,59,31,4
14,14,87,27,9,1,87,62,31,4
15,15,78,28,8,3,78,62,25,19
