,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,7,1,0,167,14,3,0
4,4,149,16,1,0,149,32,3,0
5,5,140,14,5,0,140,28,16,0
6,6,134,17,5,0,134,34,16,0
7,7,125,20,6,0,125,40,19,0
8,8,114,25,6,0,114,51,19,0
9,9,114,25,6,0,114,51,19,0
10,10,111,25,7,0,111,51,22,0
11,11,107,23,8,0,107,49,28,0
12,12,94,23,12,0,94,49,41,0
13,13,89,25,12,0,89,54,41,0
14,14,85,27,12,0,85,58,41,0
15,15,75,31,8,3,75,68,25,16
