,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,7,1,0,167,14,3,0
4,4,149,16,1,0,149,32,3,0
5,5,136,22,1,0,136,45,3,0
6,6,131,23,2,0,131,47,6,0
7,7,123,25,3,0,123,52,9,0
8,8,112,29,4,0,112,60,12,0
9,9,112,29,4,0,112,60,12,0
10,10,109,30,4,0,109,63,12,0
11,11,101,31,6,0,101,65,18,0
12,12,90,30,9,0,90,65,29,0
13,13,85,31,10,0,85,66,33,0
14,14,83,30,10,1,83,64,33,4
15,15,74,31,10,2,74,67,33,10
