,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,160,12,0,0,160,24,0,0
5,5,152,13,2,0,152,26,6,0
6,6,149,13,3,0,149,26,9,0
7,7,142,15,4,0,142,30,12,0
8,8,131,19,5,0,131,38,15,0
9,9,129,20,5,0,129,40,15,0
10,10,124,21,6,0,124,42,18,0
11,11,121,20,7,0,121,42,21,0
12,12,111,21,9,0,111,45,28,0
13,13,106,22,10,0,106,47,31,0
14,14,100,25,9,0,100,56,28,0
15,15,94,27,8,1,94,60,25,5
