,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,179,2,0,0,179,5,0,0
3,3,173,5,0,0,173,11,0,0
4,4,161,11,0,0,161,23,0,0
5,5,153,13,1,0,153,26,5,0
6,6,149,15,1,0,149,30,5,0
7,7,142,17,2,0,142,34,8,0
8,8,133,19,3,0,133,40,11,0
9,9,131,20,3,0,131,42,11,0
10,10,126,22,3,0,126,47,11,0
11,11,121,24,3,0,121,52,11,0
12,12,109,29,3,0,109,64,11,0
13,13,105,29,4,0,105,64,15,0
14,14,101,27,6,0,101,61,22,0
15,15,97,25,8,0,97,58,29,0
