,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,168,6,1,0,168,12,3,0
4,4,151,13,2,0,151,26,6,0
5,5,139,17,3,0,139,34,10,0
6,6,134,18,4,0,134,36,13,0
7,7,125,21,5,0,125,42,16,0
8,8,116,22,7,0,116,44,23,0
9,9,116,22,7,0,116,44,23,0
10,10,113,23,7,0,113,46,23,0
11,11,103,28,7,0,103,56,23,0
12,12,90,34,5,0,90,75,17,0
13,13,85,35,6,0,85,77,20,0
14,14,81,37,6,0,81,81,20,0
15,15,71,39,6,1,71,87,19,5
