,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,8,0,0,167,17,0,0
4,4,151,13,2,0,151,27,6,0
5,5,138,18,3,0,138,36,10,0
6,6,132,21,3,0,132,42,10,0
7,7,122,26,3,0,122,52,10,0
8,8,112,29,3,1,112,58,10,4
9,9,112,29,3,1,112,58,10,4
10,10,110,28,4,1,110,57,13,4
11,11,103,29,5,1,103,60,17,4
12,12,90,32,5,2,90,67,18,9
13,13,86,32,5,3,86,67,17,14
14,14,83,33,5,3,83,70,17,14
15,15,74,33,8,2,74,70,31,9
