,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,161,10,1,0,161,20,3,0
5,5,152,14,1,0,152,28,3,0
6,6,148,16,1,0,148,32,3,0
7,7,142,18,1,0,142,38,3,0
8,8,131,22,2,0,131,46,6,0
9,9,129,23,2,0,129,48,6,0
10,10,125,23,3,0,125,48,10,0
11,11,121,24,3,0,121,53,9,0
12,12,108,29,4,0,108,63,12,0
13,13,105,28,5,0,105,61,17,0
14,14,100,27,6,1,100,59,20,4
15,15,95,27,7,1,95,61,23,4
