,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,161,10,1,0,161,20,3,0
5,5,151,15,1,0,151,30,3,0
6,6,148,15,2,0,148,30,6,0
7,7,144,13,4,0,144,27,13,0
8,8,133,17,5,0,133,35,16,0
9,9,131,18,5,0,131,37,16,0
10,10,125,21,5,0,125,43,16,0
11,11,119,24,5,0,119,49,16,0
12,12,106,31,4,0,106,65,13,0
13,13,102,31,5,0,102,64,18,0
14,14,96,32,6,0,96,67,21,0
15,15,92,31,7,0,92,68,24,0
