,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,174,4,0,0,174,10,0,0
4,4,163,8,1,0,163,18,3,0
5,5,153,13,1,0,153,28,3,0
6,6,149,15,1,0,149,32,3,0
7,7,141,19,1,0,141,40,3,0
8,8,132,21,2,0,132,46,6,0
9,9,130,22,2,0,130,48,6,0
10,10,127,20,4,0,127,44,13,0
11,11,122,22,4,0,122,49,13,0
12,12,111,24,6,0,111,54,19,0
13,13,107,23,8,0,107,52,25,0
14,14,100,26,8,0,100,59,25,0
15,15,95,25,10,0,95,58,31,0
