,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,173,4,1,0,173,8,3,0
4,4,162,9,1,0,162,19,3,0
5,5,153,12,2,0,153,25,6,0
6,6,151,11,3,0,151,23,10,0
7,7,143,15,3,0,143,31,10,0
8,8,133,18,4,0,133,38,13,0
9,9,131,19,4,0,131,40,13,0
10,10,127,19,5,0,127,40,17,0
11,11,122,20,6,0,122,42,20,0
12,12,110,24,7,0,110,51,23,0
13,13,105,25,8,0,105,53,26,0
14,14,101,25,8,0,101,57,26,0
15,15,95,26,9,0,95,60,29,0
