,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,152,11,3,0,152,22,10,0
5,5,140,15,4,0,140,31,13,0
6,6,134,18,4,0,134,37,13,0
7,7,126,22,3,0,126,48,10,0
8,8,114,28,3,0,114,60,10,0
9,9,114,28,3,0,114,60,10,0
10,10,110,30,3,0,110,64,10,0
11,11,101,33,4,0,101,70,13,0
12,12,87,38,3,1,87,83,10,4
13,13,81,41,3,1,81,89,10,4
14,14,80,39,4,1,80,86,14,4
15,15,70,43,2,2,70,96,7,11
