,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,173,4,1,0,173,8,3,0
4,4,163,7,1,1,163,14,3,4
5,5,153,12,1,1,153,24,3,4
6,6,149,14,1,1,149,28,3,4
7,7,142,16,2,1,142,32,6,4
8,8,135,16,3,1,135,34,11,4
9,9,135,14,4,1,135,30,15,4
10,10,129,17,4,1,129,36,15,4
11,11,123,20,4,1,123,42,15,4
12,12,111,25,4,1,111,53,15,5
13,13,107,25,5,1,107,53,18,5
14,14,102,26,6,0,102,60,21,0
15,15,94,30,6,0,94,68,21,0
