,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,173,4,1,0,173,8,3,0
4,4,162,9,1,0,162,19,3,0
5,5,153,12,2,0,153,25,6,0
6,6,149,14,2,0,149,29,6,0
7,7,143,16,2,0,143,35,6,0
8,8,134,18,3,0,134,39,11,0
9,9,132,19,3,0,132,41,11,0
10,10,126,22,3,0,126,47,11,0
11,11,122,22,4,0,122,48,14,0
12,12,110,25,6,0,110,54,20,0
13,13,105,27,6,0,105,59,20,0
14,14,100,27,7,0,100,59,25,0
15,15,95,26,8,1,95,57,26,6
