,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,151,13,2,0,151,27,6,0
5,5,139,16,4,0,139,33,12,0
6,6,133,19,4,0,133,39,12,0
7,7,123,24,4,0,123,49,12,0
8,8,115,25,5,0,115,53,16,0
9,9,115,25,5,0,115,53,16,0
10,10,112,26,5,0,112,56,16,0
11,11,105,28,5,0,105,61,18,0
12,12,92,33,3,1,92,78,10,4
13,13,88,33,4,1,88,78,13,4
14,14,85,33,5,1,85,77,17,4
15,15,75,34,7,1,75,80,24,4
