,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,8,0,0,167,16,0,0
4,4,149,17,0,0,149,34,0,0
5,5,137,21,1,0,137,42,4,0
6,6,134,20,2,0,134,41,8,0
7,7,125,23,3,0,125,46,12,0
8,8,114,27,4,0,114,54,15,0
9,9,114,27,4,0,114,54,15,0
10,10,111,27,5,0,111,54,18,0
11,11,104,27,7,0,104,55,24,0
12,12,91,30,8,0,91,65,27,0
13,13,88,29,9,0,88,61,34,0
14,14,86,28,10,0,86,59,38,0
15,15,78,26,13,0,78,57,48,0
