,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,173,4,1,0,173,8,3,0
4,4,163,7,2,0,163,14,7,0
5,5,153,12,2,0,153,24,7,0
6,6,150,12,3,0,150,24,10,0
7,7,143,14,4,0,143,28,13,0
8,8,133,19,3,0,133,41,10,0
9,9,132,20,2,0,132,46,6,0
10,10,128,20,3,0,128,47,9,0
11,11,124,20,4,0,124,48,12,0
12,12,113,24,3,1,113,58,9,4
13,13,109,24,4,1,109,56,15,4
14,14,103,25,5,1,103,58,18,5
15,15,96,28,5,1,96,65,18,5
