,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,162,10,0,0,162,22,0,0
5,5,153,14,0,0,153,30,0,0
6,6,149,16,0,0,149,34,0,0
7,7,141,20,0,0,141,42,0,0
8,8,133,20,2,0,133,43,7,0
9,9,132,19,3,0,132,41,10,0
10,10,126,22,3,0,126,47,10,0
11,11,122,22,4,0,122,48,13,0
12,12,110,27,4,0,110,60,13,0
13,13,104,30,4,0,104,66,13,0
14,14,96,34,4,0,96,74,13,0
15,15,89,37,4,0,89,81,13,0
