,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,161,10,1,0,161,20,3,0
5,5,152,13,2,0,152,26,6,0
6,6,148,15,2,0,148,30,6,0
7,7,143,15,3,0,143,31,10,0
8,8,132,19,4,0,132,39,13,0
9,9,130,20,4,0,130,41,13,0
10,10,125,22,4,0,125,46,13,0
11,11,122,21,4,1,122,45,13,4
12,12,110,24,6,1,110,51,19,4
13,13,107,23,7,1,107,50,23,4
14,14,101,26,6,1,101,60,19,4
15,15,95,27,7,1,95,63,22,4
