,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,8,0,0,167,17,0,0
4,4,151,14,1,0,151,30,3,0
5,5,140,17,2,0,140,38,6,0
6,6,136,17,3,0,136,37,11,0
7,7,128,19,4,0,128,42,14,0
8,8,119,20,6,0,119,45,20,0
9,9,119,20,6,0,119,45,20,0
10,10,117,18,8,0,117,39,28,0
11,11,109,20,9,0,109,43,31,0
12,12,98,20,10,1,98,44,32,9
13,13,95,21,9,1,95,48,31,9
14,14,93,21,8,2,93,47,28,15
15,15,80,28,7,2,80,63,25,15
