,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,177,2,1,0,177,4,3,0
3,3,168,7,0,0,168,16,0,0
4,4,152,12,2,0,152,26,6,0
5,5,141,15,3,0,141,33,10,0
6,6,135,18,3,0,135,39,10,0
7,7,127,20,4,0,127,43,14,0
8,8,115,26,4,0,115,55,14,0
9,9,115,26,4,0,115,55,14,0
10,10,113,26,4,0,113,54,17,0
11,11,105,28,5,0,105,59,20,0
12,12,91,31,7,0,91,66,27,0
13,13,87,32,7,0,87,70,27,0
14,14,84,33,7,0,84,73,27,0
15,15,73,35,9,0,73,78,33,0
