,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,179,1,1,0,179,2,3,0
3,3,174,2,2,0,174,4,6,0
4,4,162,8,2,0,162,16,6,0
5,5,153,11,3,0,153,22,9,0
6,6,149,13,3,0,149,26,9,0
7,7,144,14,2,1,144,28,6,6
8,8,135,16,3,1,135,34,9,6
9,9,134,16,2,2,134,34,6,10
10,10,129,18,2,2,129,39,6,10
11,11,126,16,4,2,126,34,14,10
12,12,112,23,4,2,112,48,14,10
13,13,108,23,5,2,108,48,18,10
14,14,102,24,6,2,102,51,21,10
15,15,95,27,6,2,95,58,21,10
