,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,161,10,1,0,161,20,3,0
5,5,153,12,2,0,153,24,7,0
6,6,150,12,3,0,150,24,10,0
7,7,142,16,3,0,142,32,10,0
8,8,131,21,3,0,131,43,10,0
9,9,129,22,3,0,129,45,10,0
10,10,124,23,4,0,124,47,13,0
11,11,120,23,5,0,120,48,16,0
12,12,110,25,6,0,110,54,20,0
13,13,104,28,6,0,104,60,20,0
14,14,99,28,7,0,99,60,25,0
15,15,92,31,7,0,92,67,25,0
