,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,161,10,1,0,161,20,3,0
5,5,153,11,3,0,153,22,9,0
6,6,151,10,4,0,151,20,13,0
7,7,143,14,4,0,143,28,13,0
8,8,133,18,4,0,133,38,13,0
9,9,131,19,4,0,131,40,13,0
10,10,125,22,4,0,125,46,13,0
11,11,120,25,3,0,120,55,9,0
12,12,107,32,2,0,107,71,6,0
13,13,101,35,2,0,101,77,6,0
14,14,95,36,3,0,95,79,10,0
15,15,91,36,3,0,91,81,12,0
