,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,161,11,0,0,161,23,0,0
5,5,152,15,0,0,152,32,0,0
6,6,148,17,0,0,148,36,0,0
7,7,142,17,2,0,142,36,6,0
8,8,134,17,4,0,134,38,12,0
9,9,132,18,4,0,132,40,12,0
10,10,126,21,4,0,126,46,12,0
11,11,123,21,4,0,123,47,14,0
12,12,113,23,5,0,113,52,19,0
13,13,109,23,6,0,109,53,22,0
14,14,102,26,6,0,102,60,22,0
15,15,94,30,6,0,94,68,22,0
