,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,7,1,0,167,14,3,0
4,4,153,11,2,0,153,24,7,0
5,5,141,14,4,0,141,30,13,0
6,6,135,17,4,0,135,36,13,0
7,7,128,19,3,1,128,42,9,5
8,8,120,19,5,1,120,42,17,5
9,9,120,19,5,1,120,42,17,5
10,10,116,21,5,1,116,46,17,5
11,11,110,21,5,2,110,48,17,9
12,12,97,23,7,2,97,52,26,9
13,13,91,26,7,2,91,58,26,9
14,14,90,23,9,2,90,50,35,9
15,15,78,27,10,2,78,59,38,9
