,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,150,14,2,0,150,28,6,0
5,5,138,17,4,0,138,34,12,0
6,6,133,19,4,0,133,39,12,0
7,7,125,21,4,1,125,43,12,4
8,8,117,21,6,1,117,45,18,4
9,9,117,21,6,1,117,45,18,4
10,10,115,21,5,2,115,46,15,8
11,11,107,24,5,2,107,54,15,8
12,12,95,24,7,3,95,55,22,12
13,13,91,23,9,3,91,53,28,12
14,14,88,24,9,3,88,56,28,12
15,15,78,27,9,3,78,65,29,12
