,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,177,2,1,0,177,4,3,0
3,3,167,7,1,0,167,14,3,0
4,4,151,13,2,0,151,27,6,0
5,5,139,17,2,1,139,35,6,4
6,6,134,18,3,1,134,37,9,4
7,7,126,19,5,1,126,39,15,4
8,8,117,22,5,1,117,48,15,4
9,9,117,22,5,1,117,48,15,4
10,10,115,21,6,1,115,45,20,4
11,11,108,21,8,1,108,44,27,5
12,12,96,22,10,1,96,50,33,5
13,13,94,20,10,2,94,46,34,10
14,14,93,21,8,2,93,50,26,15
15,15,83,23,8,3,83,54,28,19
