,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,173,5,0,0,173,10,0,0
4,4,161,11,0,0,161,22,0,0
5,5,151,16,0,0,151,32,0,0
6,6,147,18,0,0,147,36,0,0
7,7,141,19,1,0,141,39,3,0
8,8,131,21,3,0,131,43,9,0
9,9,130,20,4,0,130,40,13,0
10,10,124,23,4,0,124,46,13,0
11,11,119,25,4,0,119,51,13,0
12,12,107,28,6,0,107,57,19,0
13,13,103,29,5,1,103,60,16,4
14,14,98,29,6,1,98,62,19,4
15,15,92,31,5,2,92,67,16,8
