,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,162,9,1,0,162,19,3,0
5,5,155,9,3,0,155,18,11,0
6,6,151,11,3,0,151,22,11,0
7,7,143,15,3,0,143,30,11,0
8,8,133,17,5,0,133,34,17,0
9,9,131,18,5,0,131,36,17,0
10,10,125,21,5,0,125,42,17,0
11,11,120,22,6,0,120,44,20,0
12,12,110,23,8,0,110,48,26,0
13,13,105,24,9,0,105,50,29,0
14,14,100,25,8,1,100,54,24,6
15,15,95,25,9,1,95,54,29,6
