,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,8,0,0,167,17,0,0
4,4,152,12,2,0,152,26,6,0
5,5,139,18,2,0,139,39,6,0
6,6,133,21,2,0,133,45,6,0
7,7,125,22,4,0,125,47,12,0
8,8,117,22,5,1,117,46,17,4
9,9,117,22,5,1,117,46,17,4
10,10,114,22,6,1,114,46,20,4
11,11,108,20,9,1,108,42,30,4
12,12,94,22,12,1,94,47,39,4
13,13,89,23,13,1,89,49,42,4
14,14,86,23,14,1,86,49,45,4
15,15,79,24,11,3,79,54,38,13
