,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,161,10,1,0,161,20,3,0
5,5,152,14,1,0,152,29,3,0
6,6,148,16,1,0,148,33,3,0
7,7,141,18,2,0,141,37,6,0
8,8,131,22,2,0,131,46,7,0
9,9,131,20,3,0,131,42,11,0
10,10,125,23,3,0,125,48,11,0
11,11,119,26,3,0,119,54,11,0
12,12,109,28,4,0,109,61,14,0
13,13,105,29,4,0,105,65,14,0
14,14,98,33,3,0,98,76,10,0
15,15,95,31,4,0,95,73,16,0
