,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,161,10,1,0,161,20,3,0
5,5,152,14,1,0,152,29,3,0
6,6,149,15,1,0,149,32,3,0
7,7,141,19,1,0,141,40,3,0
8,8,130,24,1,0,130,51,3,0
9,9,129,24,1,0,129,52,3,0
10,10,124,25,2,0,124,54,6,0
11,11,119,26,3,0,119,55,10,0
12,12,110,26,5,0,110,56,18,0
13,13,107,25,6,0,107,54,23,0
14,14,101,27,6,0,101,60,23,0
15,15,95,28,7,0,95,62,26,0
