,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,179,2,0,0,179,5,0,0
3,3,173,5,0,0,173,11,0,0
4,4,162,10,0,0,162,22,0,0
5,5,155,10,2,0,155,22,7,0
6,6,152,10,3,0,152,22,10,0
7,7,145,13,3,0,145,29,10,0
8,8,136,15,4,0,136,35,13,0
9,9,134,16,4,0,134,37,13,0
10,10,128,19,4,0,128,43,13,0
11,11,123,21,4,0,123,48,13,0
12,12,111,26,3,1,111,59,9,5
13,13,107,27,3,1,107,63,9,5
14,14,102,27,4,1,102,64,13,5
15,15,97,27,5,1,97,63,19,5
