,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,163,7,2,0,163,14,7,0
5,5,153,12,2,0,153,24,7,0
6,6,149,14,2,0,149,28,7,0
7,7,141,18,2,0,141,36,7,0
8,8,130,22,3,0,130,44,10,0
9,9,128,23,3,0,128,46,10,0
10,10,123,25,3,0,123,51,10,0
11,11,118,27,3,0,118,56,10,0
12,12,106,31,3,1,106,64,10,4
13,13,100,34,3,1,100,70,10,4
14,14,95,35,4,0,95,75,14,0
15,15,89,36,5,0,89,75,20,0
