,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,161,11,0,0,161,22,0,0
5,5,151,16,0,0,151,32,0,0
6,6,149,15,1,0,149,31,3,0
7,7,142,17,2,0,142,35,6,0
8,8,132,19,4,0,132,39,12,0
9,9,131,18,5,0,131,37,15,0
10,10,125,21,5,0,125,43,15,0
11,11,122,20,6,0,122,43,18,0
12,12,108,27,6,0,108,57,18,0
13,13,103,30,5,0,103,65,15,0
14,14,98,32,4,0,98,73,12,0
15,15,91,34,5,0,91,77,15,0
