,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,162,9,1,0,162,19,3,0
5,5,152,14,1,0,152,29,3,0
6,6,148,16,1,0,148,33,3,0
7,7,142,16,3,0,142,33,9,0
8,8,132,19,4,0,132,39,13,0
9,9,130,20,4,0,130,41,13,0
10,10,126,21,4,0,126,46,12,0
11,11,122,21,5,0,122,47,15,0
12,12,110,24,7,0,110,53,21,0
13,13,105,26,7,0,105,58,21,0
14,14,98,29,7,0,98,65,21,0
15,15,92,31,6,1,92,70,18,4
