,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,177,2,1,0,177,4,3,0
3,3,167,7,1,0,167,14,3,0
4,4,149,16,1,0,149,32,3,0
5,5,136,21,2,0,136,42,6,0
6,6,134,19,3,0,134,40,10,0
7,7,128,17,6,0,128,36,20,0
8,8,118,21,6,0,118,46,20,0
9,9,118,21,6,0,118,46,20,0
10,10,114,23,6,0,114,50,20,0
11,11,108,22,8,0,108,50,26,0
12,12,94,26,7,2,94,58,22,10
13,13,90,27,7,2,90,61,22,11
14,14,88,25,9,2,88,57,28,11
15,15,83,22,9,3,83,53,31,17
