,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,161,11,0,0,161,22,0,0
5,5,154,11,2,0,154,22,7,0
6,6,150,13,2,0,150,26,7,0
7,7,142,17,2,0,142,34,7,0
8,8,131,21,3,0,131,42,10,0
9,9,130,21,3,0,130,43,10,0
10,10,125,23,3,0,125,48,10,0
11,11,119,26,3,0,119,54,10,0
12,12,109,27,5,0,109,58,16,0
13,13,105,27,6,0,105,59,19,0
14,14,97,31,6,0,97,67,19,0
15,15,92,32,5,1,92,70,16,5
