,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,161,10,1,0,161,20,3,0
5,5,151,15,1,0,151,30,3,0
6,6,148,15,2,0,148,30,6,0
7,7,142,16,3,0,142,32,10,0
8,8,132,20,3,0,132,42,10,0
9,9,131,20,3,0,131,43,10,0
10,10,128,19,4,0,128,41,14,0
11,11,123,21,3,1,123,45,10,5
12,12,112,23,5,1,112,50,16,5
13,13,107,25,4,2,107,54,13,9
14,14,99,29,4,2,99,62,13,9
15,15,92,32,4,2,92,69,13,9
