,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,162,10,0,0,162,22,0,0
5,5,152,15,0,0,152,32,0,0
6,6,148,17,0,0,148,36,0,0
7,7,141,20,0,0,141,43,0,0
8,8,130,24,1,0,130,51,3,0
9,9,128,25,1,0,128,53,3,0
10,10,123,27,1,0,123,58,3,0
11,11,120,25,3,0,120,54,10,0
12,12,107,31,3,0,107,67,10,0
13,13,105,29,3,1,105,62,10,7
14,14,100,29,4,1,100,64,13,7
15,15,94,31,4,1,94,70,13,7
