,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,177,2,1,0,177,4,3,0
3,3,167,7,1,0,167,14,3,0
4,4,150,14,2,0,150,28,6,0
5,5,138,19,2,0,138,40,6,0
6,6,132,22,2,0,132,46,6,0
7,7,123,26,2,0,123,55,6,0
8,8,114,27,4,0,114,58,12,0
9,9,114,27,4,0,114,58,12,0
10,10,110,29,4,0,110,62,12,0
11,11,104,28,6,0,104,62,18,0
12,12,91,29,9,0,91,66,27,0
13,13,88,28,10,0,88,65,31,0
14,14,86,28,10,0,86,67,31,0
15,15,75,31,11,0,75,74,35,0
