,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,161,10,1,0,161,20,3,0
5,5,151,15,1,0,151,30,3,0
6,6,147,17,1,0,147,34,3,0
7,7,142,17,2,0,142,36,6,0
8,8,133,20,2,0,133,45,6,0
9,9,132,19,3,0,132,42,10,0
10,10,128,19,4,0,128,43,13,0
11,11,123,20,5,0,123,45,16,0
12,12,111,24,6,0,111,54,19,0
13,13,109,21,7,1,109,46,25,4
14,14,103,21,9,1,103,44,33,4
15,15,96,24,9,1,96,50,33,5
