,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,148,18,0,0,148,36,0,0
5,5,135,23,1,0,135,46,3,0
6,6,130,25,1,0,130,50,3,0
7,7,122,26,3,0,122,52,9,0
8,8,114,27,3,1,114,55,10,4
9,9,114,27,3,1,114,55,10,4
10,10,110,29,3,1,110,59,10,4
11,11,101,32,4,1,101,65,13,4
12,12,90,32,5,2,90,66,17,10
13,13,85,35,4,2,85,75,13,10
14,14,81,37,4,2,81,79,13,10
15,15,74,34,7,2,74,75,24,10
