,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,162,10,0,0,162,22,0,0
5,5,153,13,1,0,153,28,3,0
6,6,149,15,1,0,149,32,3,0
7,7,143,16,2,0,143,34,7,0
8,8,132,20,3,0,132,42,10,0
9,9,132,18,4,0,132,38,14,0
10,10,127,20,4,0,127,43,14,0
11,11,123,19,6,0,123,41,20,0
12,12,111,24,5,1,111,51,16,6
13,13,107,24,5,2,107,51,16,10
14,14,102,23,7,2,102,49,23,10
15,15,96,25,7,2,96,55,23,10
