,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,149,16,1,0,149,32,3,0
5,5,138,18,3,0,138,36,10,0
6,6,132,21,3,0,132,42,10,0
7,7,124,23,4,0,124,47,13,0
8,8,113,28,4,0,113,58,13,0
9,9,113,28,4,0,113,58,13,0
10,10,110,29,4,0,110,61,13,0
11,11,102,30,6,0,102,63,19,0
12,12,89,33,7,0,89,73,22,0
13,13,85,35,5,1,85,77,16,6
14,14,83,36,5,0,83,85,16,0
15,15,74,36,7,0,74,86,23,0
