,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,150,15,1,0,150,30,3,0
5,5,138,18,3,0,138,36,9,0
6,6,133,19,4,0,133,38,12,0
7,7,123,24,4,0,123,48,12,0
8,8,112,28,5,0,112,56,15,0
9,9,112,28,5,0,112,56,15,0
10,10,110,26,7,0,110,52,21,0
11,11,105,26,6,1,105,56,18,4
12,12,93,29,5,2,93,62,15,13
13,13,89,30,6,1,89,68,18,8
14,14,87,29,7,1,87,67,21,8
15,15,77,31,7,2,77,73,21,12
