,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,161,10,1,0,161,20,3,0
5,5,152,15,0,0,152,32,0,0
6,6,148,17,0,0,148,36,0,0
7,7,142,19,0,0,142,42,0,0
8,8,133,19,3,0,133,39,12,0
9,9,132,18,4,0,132,37,15,0
10,10,128,17,6,0,128,35,21,0
11,11,123,20,5,0,123,44,17,0
12,12,109,27,5,0,109,58,17,0
13,13,105,28,5,0,105,61,18,0
14,14,98,30,6,0,98,65,21,0
15,15,91,32,7,0,91,69,24,0
