,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,160,12,0,0,160,24,0,0
5,5,151,15,1,0,151,30,3,0
6,6,148,15,2,0,148,30,6,0
7,7,140,19,2,0,140,38,6,0
8,8,131,20,4,0,131,40,13,0
9,9,129,21,4,0,129,42,13,0
10,10,123,24,4,0,123,48,13,0
11,11,119,24,4,1,119,48,13,4
12,12,110,25,5,1,110,51,19,4
13,13,107,24,6,1,107,50,23,4
14,14,101,27,5,1,101,59,20,4
15,15,93,31,5,1,93,67,20,4
