,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,173,4,1,0,173,8,3,0
4,4,161,10,1,0,161,20,3,0
5,5,152,13,2,0,152,26,6,0
6,6,148,15,2,0,148,30,6,0
7,7,140,19,2,0,140,38,6,0
8,8,130,22,3,0,130,44,10,0
9,9,128,23,3,0,128,46,10,0
10,10,123,25,3,0,123,50,10,0
11,11,118,26,4,0,118,52,13,0
12,12,107,29,5,0,107,60,16,0
13,13,102,31,5,0,102,65,16,0
14,14,94,35,5,0,94,73,16,0
15,15,89,35,6,0,89,75,19,0
