,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,160,12,0,0,160,24,0,0
5,5,150,17,0,0,150,34,0,0
6,6,147,17,1,0,147,34,3,0
7,7,141,18,1,1,141,36,3,4
8,8,129,24,1,1,129,48,3,4
9,9,129,22,2,1,129,44,7,4
10,10,124,24,2,1,124,49,7,4
11,11,119,25,3,1,119,51,10,4
12,12,107,28,5,1,107,57,16,4
13,13,104,27,6,1,104,55,21,4
14,14,98,29,4,3,98,59,13,14
15,15,90,33,4,3,90,67,13,14
