,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,152,12,1,1,152,25,3,4
5,5,142,14,2,1,142,31,7,4
6,6,136,17,2,1,136,37,7,4
7,7,129,18,3,1,129,40,11,4
8,8,121,18,4,2,121,40,15,8
9,9,121,18,4,2,121,40,15,8
10,10,117,20,4,2,117,44,15,8
11,11,108,24,4,2,108,53,15,8
12,12,95,25,6,3,95,55,21,13
13,13,90,27,6,3,90,60,21,13
14,14,87,29,5,3,87,67,17,13
15,15,77,31,7,2,77,69,30,8
