,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,148,18,0,0,148,36,0,0
5,5,136,22,1,0,136,45,3,0
6,6,132,22,2,0,132,45,7,0
7,7,125,23,3,0,125,48,11,0
8,8,117,25,3,0,117,55,12,0
9,9,117,25,3,0,117,55,12,0
10,10,115,24,4,0,115,52,17,0
11,11,108,25,4,1,108,55,16,5
12,12,94,29,5,1,94,66,19,5
13,13,91,28,5,2,91,65,17,11
14,14,88,29,5,2,88,68,17,11
15,15,78,31,6,2,78,75,20,11
