,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,160,12,0,0,160,24,0,0
5,5,150,17,0,0,150,34,0,0
6,6,146,19,0,0,146,38,0,0
7,7,140,20,1,0,140,41,3,0
8,8,131,21,3,0,131,44,9,0
9,9,129,22,3,0,129,46,9,0
10,10,126,21,4,0,126,45,13,0
11,11,122,20,6,0,122,43,19,0
12,12,112,20,9,0,112,44,28,0
13,13,106,23,9,0,106,50,28,0
14,14,100,25,8,1,100,55,25,4
15,15,96,23,10,1,96,53,31,4
