,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,148,18,0,0,148,36,0,0
5,5,135,23,1,0,135,46,3,0
6,6,129,26,1,0,129,52,3,0
7,7,120,30,1,0,120,61,3,0
8,8,111,31,3,0,111,63,10,0
9,9,111,31,3,0,111,63,10,0
10,10,108,32,3,0,108,66,10,0
11,11,102,29,7,0,102,60,22,0
12,12,91,30,8,0,91,67,26,0
13,13,88,28,10,0,88,63,33,0
14,14,88,25,11,0,88,57,39,0
15,15,77,28,11,1,77,64,38,5
