,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,173,4,1,0,173,8,3,0
4,4,161,10,1,0,161,20,3,0
5,5,151,15,1,0,151,30,3,0
6,6,147,17,1,0,147,34,3,0
7,7,140,19,2,0,140,38,6,0
8,8,131,20,4,0,131,41,12,0
9,9,129,21,4,0,129,43,12,0
10,10,124,23,4,0,124,48,12,0
11,11,121,21,5,1,121,44,15,4
12,12,111,24,5,1,111,54,15,4
13,13,105,27,5,1,105,60,15,4
14,14,101,26,6,1,101,60,19,4
15,15,94,28,7,1,94,64,22,4
