,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,177,3,0,0,177,6,0,0
3,3,168,7,0,0,168,15,0,0
4,4,152,12,2,0,152,25,6,0
5,5,141,13,5,0,141,27,15,0
6,6,136,16,4,0,136,35,12,0
7,7,129,17,4,1,129,37,13,4
8,8,119,21,4,1,119,47,13,4
9,9,119,21,4,1,119,47,13,4
10,10,116,22,4,1,116,50,13,4
11,11,108,25,4,1,108,57,14,4
12,12,93,29,6,1,93,66,20,4
13,13,88,31,6,1,88,71,20,4
14,14,85,31,7,1,85,71,23,4
15,15,76,33,7,1,76,78,24,4
