,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,8,0,0,167,16,0,0
4,4,149,17,0,0,149,34,0,0
5,5,137,20,2,0,137,40,6,0
6,6,132,22,2,0,132,45,6,0
7,7,125,22,4,0,125,45,12,0
8,8,116,23,6,0,116,47,19,0
9,9,116,23,6,0,116,47,19,0
10,10,112,25,6,0,112,51,19,0
11,11,103,28,7,0,103,57,22,0
12,12,88,32,9,0,88,65,29,0
13,13,86,29,11,0,86,60,36,0
14,14,82,31,11,0,82,64,36,0
15,15,72,35,10,0,72,77,33,0
