,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,150,16,0,0,150,34,0,0
5,5,138,20,1,0,138,43,3,0
6,6,134,20,2,0,134,44,6,0
7,7,125,23,3,0,125,50,9,0
8,8,118,21,5,1,118,46,16,4
9,9,118,21,5,1,118,46,16,4
10,10,114,23,5,1,114,50,16,4
11,11,105,26,6,1,105,56,19,4
12,12,94,24,10,1,94,54,32,4
13,13,90,24,10,2,90,54,32,8
14,14,86,26,10,2,86,58,32,8
15,15,75,31,9,2,75,74,27,8
