,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,173,5,0,0,173,10,0,0
4,4,162,10,0,0,162,21,0,0
5,5,153,14,0,0,153,30,0,0
6,6,149,16,0,0,149,34,0,0
7,7,143,16,2,0,143,33,7,0
8,8,132,20,3,0,132,41,10,0
9,9,130,21,3,0,130,43,10,0
10,10,125,22,4,0,125,45,13,0
11,11,123,19,6,0,123,39,20,0
12,12,109,26,6,0,109,53,20,0
13,13,103,29,6,0,103,59,20,0
14,14,100,25,9,0,100,51,31,0
15,15,97,21,12,0,97,44,41,0
