,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,148,18,0,0,148,36,0,0
5,5,135,23,1,0,135,46,3,0
6,6,130,25,1,0,130,51,3,0
7,7,122,26,3,0,122,53,9,0
8,8,115,24,5,1,115,49,15,4
9,9,115,24,5,1,115,49,15,4
10,10,112,25,5,1,112,52,15,4
11,11,104,27,6,1,104,56,19,4
12,12,91,28,9,1,91,59,29,4
13,13,87,27,11,1,87,56,36,4
14,14,83,29,11,1,83,60,36,4
15,15,73,31,11,2,73,64,38,8
