,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,160,12,0,0,160,24,0,0
5,5,152,14,1,0,152,29,3,0
6,6,148,16,1,0,148,33,3,0
7,7,140,20,1,0,140,41,3,0
8,8,128,26,1,0,128,53,3,0
9,9,126,27,1,0,126,55,3,0
10,10,121,29,1,0,121,60,3,0
11,11,117,28,3,0,117,57,10,0
12,12,110,26,5,0,110,55,18,0
13,13,106,26,6,0,106,55,22,0
14,14,100,27,7,0,100,57,26,0
15,15,93,29,8,0,93,61,29,0
